PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,emotion
-0.8802216951140133,0.07634594618180318,0.050869780882849415,-0.1347949154623555,-0.16036669221071215,-0.4431237958055265,-0.02769095056963207,0.24607263251148861,0.1868817904081216,-0.17069006713138277,fear_emotion
-0.6896017377313571,0.2308360426358873,0.14833819998365888,-0.008000401008124852,0.01874493961639612,-0.24559726263323775,-0.1520010988120908,0.1721532550457141,-0.2740850125843143,-0.6017498108166368,neutral_emotion
-0.8824000812257405,-0.04833932890908918,-0.3457472021344948,-0.01865399692037053,0.4098391716920415,-0.046293345157381996,0.04568613156295936,-0.3777316885450007,0.06886837045534926,-0.1249276777669775,sad_emotion
-0.431287077306531,0.22678785521212227,0.4764464915032699,-0.21253191957922696,-0.03427580926981423,-0.5729747385584191,-0.28753040623140785,0.2026300197819826,0.23906275263409188,-0.2320489177318775,disgust_emotion
-0.7150702703148831,0.09161060283564781,0.3156306312620954,0.016795551604882247,0.22911562938203883,-0.4974882068441625,-0.25232959524284376,0.6424257206718907,-0.02712907267700328,0.5173558607215838,happy_emotion
-0.968349249489859,-0.3650516620082258,-0.15641069291793092,-0.1318668700392056,-0.049304071161748085,0.24248079592753136,-0.11711379592495501,0.07773088267736791,-0.20302602805525646,-0.10029276717288935,neutral_emotion
-1.1433728820304627,-0.19738365290800017,-0.4096755525504864,-0.11418456748887372,0.18072378249848184,-0.07585659691556695,0.07233925076303843,0.12093653166435923,-0.2154368074755023,-0.07633052030241781,sad_emotion
-1.0951718494359952,-0.43097639225321,-0.2623798867673989,-0.27198086314861525,0.2708910537515614,0.1417618113200405,-0.132473123280378,0.5654140791435929,-0.31321201036926194,0.3319838044574344,disgust_emotion
-1.1979243537287692,-0.3566286077539726,-0.4488281964553132,-0.002563685309218391,0.22507843758301735,0.1251090564365519,0.10972923026329467,0.05033218700716823,-0.25559632572129737,-0.035389972957763007,fear_emotion
-0.6282408223728299,0.1950872945147284,-0.10222989872960328,-0.4933775198054944,0.27712013668778535,-0.5052331283603052,-0.32183327080335566,0.71083859910131,-0.16977915269535473,0.29238835044127914,happy_emotion
-0.8686907511269794,-0.3984228972906554,-0.301761914728807,0.11975994886761217,-0.14145066124841152,0.27882988202003556,-0.06898879343150514,-0.10640389359951408,0.06679628855956939,-0.0031927614952662105,neutral_emotion
0.3745164371830206,-0.3409403378669808,0.8584240923829011,-0.1557898603364482,0.3980063477887138,0.025339142326197106,-0.1323309588417846,-0.3453738353697489,-0.18016436757551293,0.0624854808258843,anger_emotion
-1.154154321736836,-0.38628298764431823,-0.39555228240436735,-0.014368085946377167,0.2949197242112362,0.12042450012855702,0.1110705906342949,0.03796526999514165,-0.31032799026747454,-0.01979742039269741,fear_emotion
-0.8009738720843894,-0.19722035589294948,-0.48416748886298144,-0.4943521772943533,0.5437662184017455,-0.12372335910062696,-0.12414138320893632,0.1770640496451152,-0.25133358728011757,0.18048212833212995,happy_emotion
-0.49839073541839296,-0.16638666926152446,-0.11630365188188446,-0.22333187786053546,0.34759501063047127,-0.01920359594135431,0.023113833715172172,-0.28379936379257614,-0.22882134142080707,0.08114096414698015,neutral_emotion
-0.29648851678152605,0.14099097009330563,0.4182245010867966,-0.41683666744208697,0.1310046723475077,-0.5494611146352953,-0.28185321009063824,0.21738211795714002,0.11033747082560764,0.448781056255753,anger_emotion
-0.8972027471038754,-0.19956624171636983,-0.11195461098030499,0.11169659125701004,0.26612412755714565,-0.14455259089448205,0.16721253383739343,-0.24181519749077726,-0.013878202427675242,-0.10288122799317694,disgust_emotion
-1.0284708811582985,0.03903236667638832,-0.28512706250781805,-0.11983548903582772,0.22306596877229784,-0.24741959143861678,-0.002097504524157608,0.1968241139871417,-0.2098053175315121,-0.2625523739070097,fear_emotion
-0.9369805652104288,-0.0238286483498612,-0.199021402766266,-0.2107630916851339,0.3674394897520337,-0.2799802360805933,0.05141679629345856,-0.0010454819786002549,-0.04415422812080808,-0.024144887515076367,happy_emotion
-0.9743352590384498,-0.31836907657763047,-0.5449559486273556,-0.10234377653273612,0.03470650024202964,0.30109244178089634,0.12874545847724278,-0.36024435904196933,0.03361042493360077,0.19901029166897777,neutral_emotion
-1.010397816278485,0.5002368713715595,-0.24036051421935828,-0.04533607232553277,0.25571856970699414,-0.4322865420353641,0.10490503212257349,0.016957413079967065,-0.055583649103728226,-0.2896352241001487,sad_emotion
-1.0871180912067582,0.6914889693354266,0.12137496801660627,-0.23428924634800014,0.061716539434587686,0.14848234953195205,-0.3365205865379163,0.02000214218215404,-0.0002922999654810672,0.7466789471149485,disgust_emotion
-0.6615020462288423,0.5576250058434706,1.500908690070923,0.6904575729171192,-0.21058983549530016,0.007411488916941189,0.23399293827632064,0.0336875260804479,-0.1604750660905666,0.2696515363619337,fear_emotion
-0.8835515143988301,1.0626025968612565,0.5755141153495863,0.03653912312924023,-0.3760991702133303,-0.3088761293405065,-0.0669750118256722,0.3678742979179467,0.6063993219110733,0.8307021068630924,happy_emotion
-1.174835655413826,0.7596889133321749,-0.059263325731438964,-0.08135102911653107,0.175306154898968,-0.016754187646528453,0.03251691375024232,-0.3240437731149926,0.05379567049629369,0.21357422854835348,neutral_emotion
-0.23872271146023474,-0.18757154784572694,0.5787714997727275,-0.2549323622530534,0.2477119964618574,-0.4557208562060853,-0.3087316586921226,0.2961217403104414,-0.10282143290639825,-0.08356726891953847,anger_emotion
-1.0215040321531128,-0.11210561431684697,-0.08165000627717214,-0.27570682763237414,0.36537921877201185,-0.04747498904013356,-0.26816774205074917,0.24582812793460784,0.16403672700124164,0.08404374874131958,disgust_emotion
-0.999719717266923,-0.17803329936163464,-0.28582926501393274,-0.20198661542275476,0.40111937395976643,-0.16958254851682053,0.07984757547794075,0.3491103935271609,-0.4857023868798624,-0.3154992895547005,fear_emotion
-0.630338459157999,-0.11765815944023347,-0.1797140463003043,-0.32744655511330645,0.4911822909541056,-0.22995402314704064,-0.2895522732585558,-0.18334437392582684,0.20285768261468992,-0.3728700852965481,happy_emotion
-0.4767998833751327,-0.11504852140309534,-0.052999402463105805,0.14483050840517547,-0.07330173673272497,-0.30653911811710943,0.01932152119650348,0.11712028560713807,-0.005337514612808994,0.17964623680545327,neutral_emotion
-1.0272082258265072,-0.2481001932721139,-0.3194667830122865,-0.046824554484410356,0.28603067287266015,-0.20234539287664652,-0.017678251521001855,0.09165816474303749,0.0656950274635817,-0.09755543917138482,sad_emotion
-0.48202635923995707,-0.24393953390217463,0.11828020461711285,-0.05055153561293911,0.029775065716057997,-0.3472243250155917,-0.14266210462087114,0.20194891518235925,0.06334555497687401,0.19903058027876155,anger_emotion
-0.8910376964373049,-0.3143670772523624,-0.4480339666184489,0.06499044322874684,0.20696854596170663,-0.07937973601292202,0.027126300290992514,-0.269518615281026,0.17351869631146735,0.04161801616113967,fear_emotion
-1.14497598039668,0.22211093024638875,0.008384392913378022,-0.04187563238958731,-0.538376413794854,-0.012412773449816596,0.01145936368151198,0.4954829094318617,-0.27206446785381594,-0.06976332388723724,neutral_emotion
-1.1021856885246533,-0.11333034518714821,-0.3093415134288803,0.08234252312662065,0.28734573103920746,-0.04407602038206252,0.10884221902130208,-0.10422412775163899,-0.10904660500485489,0.01844875035937297,sad_emotion
-0.08162231661203379,0.3384487607275497,0.4477139453328287,-0.7348536181752904,0.058540700575480505,-0.41498947846048523,-0.45248765565729815,0.5339260336536769,-0.36608247258318055,0.08298361786744406,anger_emotion
-0.8676695992871405,0.1771795522893647,-0.3178712070579967,-0.19480980795805689,0.4831497612058199,-0.34792572897685203,0.028370640106383262,-0.1906923189133808,-0.09180943775384748,-0.40147047507217354,fear_emotion
-0.551369477611123,-0.0007262393531227494,-0.24080153912756855,-0.6402878027199473,0.40361987459146087,-0.38789372021715557,-0.2541849881738259,0.06569696757915143,0.14943816608326263,0.20078785903951968,happy_emotion
-0.9302569154023307,-0.09353919360819342,-0.30578612477003586,-0.169937398336886,-0.16612465255063377,0.06156488809183466,-0.11378778027074858,0.06559796714518115,-0.10874652824838474,-0.33046472930720644,neutral_emotion
-0.7745522751524686,0.2148167734759997,-0.42022529136712994,-0.26248449614456887,0.5772498950826367,-0.5152884227732974,-0.06296348294998216,-0.04337167954871,0.08123660919193917,-0.14944311185239997,sad_emotion
-0.9211619142612897,-0.14265792234316724,-0.547930124583271,-0.10478233744650621,0.22072659726745816,0.0042677642513402544,-0.0494745208070357,-0.00849818924111284,0.12463967420638256,-0.2669593223199861,disgust_emotion
-1.0222053337851504,-0.1637030533729333,-0.4650169729525721,-0.12720763119558698,0.16654271287576605,-0.12917516706346424,0.0483569704144394,0.07282936891015021,-0.06702424711625704,-0.18385016183577105,fear_emotion
-0.9447016980729387,0.2316124683085616,0.0044885271629065415,-0.2414092647957225,0.12139000812970435,-0.36777497858311353,-0.22430893768855176,0.6267045140312524,-0.014985366443392484,-0.2521517914696419,happy_emotion
-0.983568448628002,-0.44077826603820663,-0.4022620221931411,0.1212178849398981,-0.8815752453051295,0.5271898017222929,-0.08535064056988044,0.5720406825090983,-0.2019574734563848,0.16420933211033367,neutral_emotion
-0.3329778707675235,0.31785880910448866,0.17751912715343127,-0.6646991710754342,0.28653469227414446,-0.5801960331740368,-0.46186364392841894,0.12145025608962132,-0.00263738525787879,0.33762758030562556,anger_emotion
-0.6592445696393955,0.23317452418946766,-0.34203022654455695,-0.45069262730916765,0.5125944474676448,-0.5458390685759062,-0.18086674877058956,0.050072999242385854,0.09408922845410271,0.525223130003712,disgust_emotion
-0.3019822426880063,0.19248745202870876,0.3218795001221462,-0.4191838537162037,0.24763744304214386,-0.7760448879708118,-0.2763382878448773,0.4590545802624597,-0.16284268117619838,0.3543074685022119,happy_emotion
-0.7026741173797584,-0.4605595917789617,-0.4289168831246383,-0.1367590450410218,-0.23124733483814253,0.3446420375654217,-0.00560417631072508,-0.08078892179993179,-0.31480142655873833,0.31113109318006943,neutral_emotion
-0.825450002977177,0.15926149864221797,-0.3780903679874352,-0.19409191749667948,0.22725267306295935,-0.39707322329773553,0.11715190901469828,-0.1155589225137201,-0.06490552668919704,0.04273749520510174,sad_emotion
-0.21671117124536174,0.5608104161390213,0.8638175374653486,-0.44974864669237596,-0.11252761793799496,-0.6024263789464778,-0.2605728516082192,0.1586532587354398,-0.25412318574603954,0.17586111840174795,anger_emotion
-0.6777499996028895,0.05993587618103593,-0.10705189289693959,-0.0214202404573499,0.16500838507523066,-0.4818255628785945,0.0007973802710779959,0.0748355576751494,0.003300039741850331,-0.10742769984750034,fear_emotion
-0.4890916855792765,-0.2203695192740919,-0.12266157558590395,-0.14253808808405458,0.5548690695200441,-0.33922783215961105,-0.1718074147773257,-0.18260208431367322,0.0949514405631695,0.16570894996802388,happy_emotion
-0.9561872575285376,-0.5314211760018192,-0.37580615527469796,-0.148249925912285,-0.1410394158564445,0.317809770298258,-0.4822104365959205,0.3887115655420689,-0.07660680292671833,-0.007784600086616888,neutral_emotion
-0.7047866407599924,-0.1723857758706123,0.018063861106101035,0.19387763612615755,0.29297974284681705,-0.40087712661963665,0.25443941768982636,-0.25287266914490303,-0.2188836176619641,-0.17313172967267698,sad_emotion
-0.8907930703231297,-0.3983019894255537,-0.47976582925413574,0.12096812566085302,0.39808704030596215,0.019125810391199986,0.07078587590889832,-0.38663634204367053,0.1384608980364253,-0.07272850401309186,fear_emotion
-0.4921322044456068,-0.19400830495802193,-0.06800353343172723,-0.022889913716515654,0.2781231388164771,-0.13189098630460952,-0.1385305583751275,-0.0893836916030499,0.29011661858745186,-0.3454767284989941,happy_emotion
-1.1515896128278627,-0.09191609487656399,-0.3546549885212972,-0.37247162460399796,0.21816715890304578,0.05287984723370582,-0.19294024968676804,-0.05084587139495174,-0.2352053514966185,0.31406517272936696,neutral_emotion
-0.7037134572011452,-0.3179912065008846,-0.1528073020120767,0.3246156811373099,0.1918168276736973,-0.2697402796524159,0.28726047305776037,-0.2495369038337521,0.23385811372651039,-0.3144541464437425,sad_emotion
-0.46679069233114834,0.07869359833110362,0.14657970579975535,-0.1604792497593686,0.03300597518913597,-0.11381618179020997,-0.280976766855646,-0.03128105602066575,0.14455219406921677,0.007736456069959814,anger_emotion
-1.3013858628475532,-0.010657878708999279,-0.48008126718291666,-0.1296729241758727,-0.07793641121955415,0.08380441762338751,-0.0644656494127639,0.6835902592086828,-0.26109415783776496,-0.10788784143451134,disgust_emotion
-1.1330336849346794,-0.26942828927202134,-0.30720902350182666,0.07932711404087849,-0.12600887819299542,-0.023106968994167212,0.005768915435444837,0.5288544913385509,-0.10153433402190962,-0.03965726689664996,fear_emotion
-0.302899083884025,-0.11605986528361094,0.32268244239990934,0.07061559541253702,0.4763440217630194,-0.22208864854868945,0.23441227965053205,-0.07929437021883275,-0.02897182430343242,-0.127777820784661,happy_emotion
-0.2872857469108794,-0.0448740942410018,0.012572719407240899,-0.21658066998890402,0.4621887834980785,-0.41793017339920224,-0.44075684673804294,-0.02849541668358526,0.06689455323086341,-0.22500105378884863,neutral_emotion
-0.8945878922699937,-0.2795027893708433,-0.25473769081823106,0.2947718557413005,0.024511259317682766,0.007405496264065875,0.13401210024674115,0.011034607659945697,-0.19290579229788254,-0.5582091234930291,sad_emotion
-0.2150945215325782,0.08108646485070806,-0.06982980504272679,-0.5438619398990727,-0.13146809599884257,-0.31459739076334564,-0.38458218109798814,0.2981127658904933,-0.09522713546572213,-0.029697919590913377,anger_emotion
-1.1281998501836246,-0.024396966343513966,-0.16193329622555877,-0.04579527603601683,0.29020537571686195,-0.0810851359907318,0.0647358653130555,0.20265293446221636,-0.28992206154813394,0.03232706278891525,disgust_emotion
-1.137380876072929,-0.008317480961147362,-0.3860572111393581,-0.1427031550597589,0.11472738777949237,-0.09415671825736566,0.010636533743011227,0.15122808922639988,-0.327315262607307,-0.2792636547207994,fear_emotion
-0.7230322726716425,0.2678756083965432,0.33546610527926135,-0.1396210725675442,0.026761405408980657,-0.060292283407710076,-0.32673652048529805,0.21312719581844342,0.33646835725084234,0.5563716493021569,happy_emotion
-0.9942421085041312,-0.06961194079696902,-0.5115657690012109,-0.02172271523448923,0.3398401788926239,-0.07402634967791506,-0.05824526250240903,-0.3370207596565679,0.2478183620277819,0.12112477655282539,sad_emotion
0.1416316585156549,-0.25419886058041496,0.6000584905465102,-0.6848557153248057,0.1591194904756715,-0.3771893455411444,-0.3563908101950147,-0.07994515604154254,-0.1509276426100279,-0.10152044518067377,anger_emotion
-0.6520746059110847,-0.22051253834923767,0.048645214404014786,-0.36257247955069033,0.05888563507952501,-0.07866223602070074,0.04780167290733765,0.12989390776738466,-0.23436978697038593,-0.016129261722097624,disgust_emotion
0.0014035078917165604,-0.28755216914628845,0.09105383641577156,-0.5176828772484836,0.6286744766119422,-0.127990528651599,0.22987458630559574,-0.25409334134091177,0.1411966651710821,0.047896331483214476,fear_emotion
0.05626204048802377,-0.0724633061370143,0.834427024597922,-0.19496068009572573,0.07022825892155106,-0.41689944719238226,-0.05623434473109635,-0.39367440252084723,0.1920457439737982,0.08931852903287073,happy_emotion
-0.6518945833378618,-0.5151527794983738,-0.27151245608942715,0.24418472216722661,0.08817093737367858,-0.025315621421100845,0.01391823700035327,0.08604467532094776,-0.2926172030428528,-0.2119977200612853,neutral_emotion
-0.28916532249600474,-0.10959564630640996,-0.05428932701771448,-0.14118370196214605,0.013198437394303637,-0.5555828288284194,0.21468697386409696,-0.19472271316399248,0.3324193122894166,-0.2786397686317801,sad_emotion
0.6155751447518202,0.43131473058513603,0.5023002161168055,-0.7645806899035018,0.7219247637939896,0.21048554111716525,0.3570668508705954,-0.020670050046944454,-0.1278742583474299,0.007882728684234288,anger_emotion
-0.42936174101263513,0.4278942341761069,1.2047371285857282,-0.016534188727793674,-0.30841195525339987,-0.36027674842055907,-0.16207202927637618,0.14934629353218534,-0.02084444275999449,0.42293188627240913,disgust_emotion
0.10628005249813025,0.7294747037290334,0.3733250907873754,-0.5295899263846416,0.6273852256178382,-0.0241022919534418,0.5390508366267659,0.40533568524022956,0.30351427723865854,-0.35299167706864015,happy_emotion
-0.665622902451584,0.45834993144624553,0.6102408090319614,0.6058459919185948,-0.14159266467644036,-0.3441204125994295,0.3124248690043105,-0.28253328682419765,-0.11347920499579857,-0.12862374382306244,neutral_emotion
-1.179448285101068,0.7050733431086387,0.2714750864360674,-0.21244557258326996,-0.21378199136742376,-0.24364363297545555,-0.1378925759455164,0.39231354534488916,-0.04497060500033103,0.6256843758673578,sad_emotion
0.58148332754142,0.02445730679213689,0.08442114644918362,-1.3782040437583125,0.36237413883968117,-0.017333153001048086,-0.5551077100414172,0.617845819567252,0.043777019801379165,-0.3459445352944062,anger_emotion
0.22791209261751644,-0.009708074225501798,0.459310238807207,-1.2873089212807354,1.2994090293940426,0.388313859459002,0.47424233191262705,0.35398084505045074,-0.2531110860869209,0.13454806590161894,disgust_emotion
0.5125646470056929,0.407261918304765,-0.3216286398201369,-1.275040077392616,0.9332575210352319,0.3747830149200893,0.1598806448490902,0.6947339631184537,0.35673468244618844,-0.26952921572624017,fear_emotion
0.4360482902733706,0.7705562558565787,0.14670637839327405,-0.5091867608938704,-0.08316536516506506,-0.2140659982969032,-0.3949322220110419,0.20259481112102576,0.07764183684103207,0.3577036878541952,happy_emotion
-0.5119690426514697,0.009320080535439498,0.10343972711283422,-0.274746599469047,0.1492796245271977,-0.4612275988084726,-0.2710704248164838,0.3218134758314458,-0.38569963737698865,-0.13613938228790773,neutral_emotion
-0.3793759480419092,0.5030339619295543,-0.06111702167342507,-0.04305249700841661,0.042008757225667916,-0.42047186157618094,-0.26175368022929124,0.7769401120150002,-0.5044238294780756,0.1640192075736576,anger_emotion
-0.2663141695509633,-0.37881007169809905,0.04565701553603041,0.014744467913744373,-0.17017716018764845,-0.0896802301944912,0.10267929981668672,-0.4828020929369675,0.1872072300963583,-0.3289639973810596,disgust_emotion
-1.1613369030330862,0.2810357885685863,-0.5614241113309403,-0.5482364011619463,0.3624790990558877,-0.10905539355830765,-0.02997457474252226,0.24966717815029052,-0.21704435755685386,0.014637360636172044,fear_emotion
-0.3922940112890705,0.0741741333044243,0.1273894035967586,-0.3645866741043989,0.13062892373969515,-0.21978822222924965,0.02961399618885676,0.33921144177195756,-0.07996379288978013,-0.12958138803396518,happy_emotion
-0.3279983002862735,-0.10793694469420972,-0.053414264433967656,0.009830144436026545,0.17753197203285312,-0.18887843389397038,-0.19638939049642626,-0.06657965337003241,-0.17137280564379978,-0.20678194928714488,neutral_emotion
-1.215082007126615,-0.2605086120451956,-0.7930812114911792,-0.13345853157539547,0.5008560850238588,0.10091545618537265,0.22808882715907933,0.03808211289158328,-0.3594508655510215,-0.013837787653856631,sad_emotion
1.0211848408829376,0.5079016782417884,0.31082815727390606,-0.7780004619396195,0.41584545430153586,0.07574098305607302,0.30284408093450155,1.185844577699594,0.31210982990245684,0.0841858720130678,disgust_emotion
1.1470797940161885,0.4076903614503718,0.15640733763824718,-0.5648842073174609,1.0178168530153646,0.23453551979724307,0.6214022545013704,-0.13322248898897862,0.18975953576359453,-0.26537310875070674,happy_emotion
-0.34596739997363235,-0.14657632094075332,-0.12633144218388134,-0.05004968323043589,0.2768951863098602,-0.390194660281435,-0.11446621131014686,0.14049028095401142,-0.24132222838134515,0.11253782686713507,neutral_emotion
-0.23525536047430617,0.2273028217953534,-0.5788337139236189,-0.5757369713356404,0.6493479575769708,-0.5696635447162839,-0.1603569478121479,-0.25609092616122564,0.2319191505931083,0.23337251984478147,disgust_emotion
-1.0345125419875707,0.44588991747412393,-0.5954446057313886,-0.40195315905326007,0.5758816695898652,-0.1927752549428553,0.04713854491378232,0.12674138639174926,-0.13172973425960519,0.041277853863120606,fear_emotion
0.23848543418361023,-0.09864963689935188,0.453841150922489,-0.25901223793621597,0.44838661303398125,-0.48962018398744167,-0.08875162332382186,-0.3588337172575122,0.36295315690949015,0.21889830183654704,happy_emotion
-0.7579744962541676,0.19073803050625004,-0.5537978127967846,-0.16854121097907615,1.0157189065716876,-0.22822966280315346,0.13133877599956817,-0.20360916166595713,-0.34800751935085333,-0.10657350403289445,sad_emotion
0.0944609664738207,-0.011442418743111757,0.4843533635518384,-0.5605149702992338,0.36649724061311695,-0.2253341113956211,-0.1663022093839381,-0.06652614987729093,0.05196938776542506,-0.25748177938667177,anger_emotion
-0.15269081515919614,-0.013824417530382382,0.03818909783958647,-0.274883671481585,0.19685878903116993,-0.21478169875668446,0.015073398816076016,-0.16800878480610712,0.11540804266252126,-0.4418057570138904,disgust_emotion
-0.5462226387069394,0.09530611389700301,-0.39143366138317354,-0.2828615022216867,0.31978197842094375,-0.24973883530050217,0.3135537568194076,-0.16825986297615234,-0.023713418155999137,-0.42061560229236344,fear_emotion
